song_name,artist_name,digital_sales,physical_sales,total_sales,collection_date
Ordinary,Alex Warren,123,0,123,2025-06-09
Sapphire,Ed Sheeran,4,0,4,2025-06-09
Die With A Smile,Lady Gaga & Bruno Mars,298,0,298,2025-06-09
Azizam,Ed Sheeran,67,0,67,2025-06-09
APT.,ROSÉ & Bruno Mars,235,0,235,2025-06-09
Anxiety,Doechii,97,0,97,2025-06-09
Manchild,Sabrina Carpenter,4,0,4,2025-06-09
Messy,Lola Young,202,0,202,2025-06-09
Abracadabra,Lady Gaga,127,0,127,2025-06-09
Type Dangerous,Mariah Carey,4,0,4,2025-06-09
Bad Dreams,Teddy Swims,270,0,270,2025-06-09
Beautiful Things,Benson Boone,508,0,508,2025-06-09
Pretty Little Baby,Connie Francis,31,0,31,2025-06-09
End of the World,Miley Cyrus,67,0,67,2025-06-09
BIRDS OF A FEATHER,Billie Eilish,389,0,389,2025-06-09
The Door,Teddy Swims,507,0,507,2025-06-09
Lose Control,Teddy Swims,701,0,701,2025-06-09
Pink Pony Club,Chappell Roan,323,0,323,2025-06-09
The Sound of Silence,Disturbed,1749,0,1749,2025-06-09
Old Phone,Ed Sheeran,39,0,39,2025-06-09
Mystical Magical,Benson Boone,46,0,46,2025-06-09
Espresso Macchiato,Tommy Cash,38,0,38,2025-06-09
God Went Crazy,Teddy Swims,4,0,4,2025-06-09
Shake It To The Max,"MOLIY, Silent Addy, Skillibeng & Shenseea",52,0,52,2025-06-09
The Glen,Levi Heron,31,0,31,2025-06-09
A Bar Song,Shaboozey,424,0,424,2025-06-09
Skin,Madonna,4,0,4,2025-06-09
ჩუბინა,East Duo,116,0,116,2025-06-09
Sorry I'm Here For Someone Else,Benson Boone,102,0,102,2025-06-09
NOKIA,Drake,115,0,115,2025-06-09
Blessings,Calvin Harris & Clementine Douglas,32,0,32,2025-06-09
Beautiful People,David Guetta & Sia,95,0,95,2025-06-09
How Do I Say Goodbye,Dean Lewis,644,0,644,2025-06-09
Bad Desire,ENHYPEN,5,0,5,2025-06-09
Starburster,Fontaines D.C.,69,0,69,2025-06-09
Scornful Woman,Oliver Anthony Music,5,0,5,2025-06-09
Always Remember Us This Way,Lady Gaga,2097,0,2097,2025-06-09
The Power Of Love,Blasterjaxx,11,0,11,2025-06-09
Same Questions,Max McNown,4,0,4,2025-06-09
DIFFERENT,LE SSERAFIM,1,0,1,2025-06-09
Fight Like A Girl,Evanescence,4,0,4,2025-06-09
Stargazing,Myles Smith,396,0,396,2025-06-09
Carry You Home,Alex Warren,320,0,320,2025-06-09
Be Mine,KAMRAD,25,0,25,2025-06-09
That’s So True,Gracie Abrams,229,0,229,2025-06-09
Zombie,YUNGBLUD,11,0,11,2025-06-09
yellowstone,Matt Hansen,4,0,4,2025-06-09
Flowers,Miley Cyrus,867,0,867,2025-06-09
Good News,Shaboozey,207,0,207,2025-06-09
Her Nerdeysen,DJ Unzensiert,34,0,34,2025-06-09
I Adore You,"HUGEL, Topic & Arash",308,0,308,2025-06-09
Wackelkontakt,Oimara,144,0,144,2025-06-09
Memory,DOYOUNG,1,0,1,2025-06-09
Don't Stop Believin',Journey,510,0,510,2025-06-09
There She Goes,"CYRIL, MOONLGHT & The La's",25,0,25,2025-06-09
I'm The Problem,Morgan Wallen,130,0,130,2025-06-09
Si Antes Te Hubiera Conocido,KAROL G,354,0,354,2025-06-09
Next Summer,Damiano David,102,0,102,2025-06-09
Dein ist mein ganzes Herz,Heinz Rudolf Kunze & Annett Louisan,4,0,4,2025-06-09
Thunderstruck,Ac/Dc,743,0,743,2025-06-09
The Emptiness Machine,LINKIN PARK,273,0,273,2025-06-09
THUNDER,SEVENTEEN,15,0,15,2025-06-09
luther,Kendrick Lamar & SZA,183,0,183,2025-06-09
Show Me Love,WizTheMc & bees & honey,79,0,79,2025-06-09
WE PRAY,"Coldplay, Little Simz, Burna Boy, Elyanna & TINI",285,0,285,2025-06-09
Just Keep Watching,Tate McRae,11,0,11,2025-06-09
Espresso,Sabrina Carpenter,422,0,422,2025-06-09
Viva la Vida,Coldplay,1763,0,1763,2025-06-09
Nice To Meet You,Myles Smith,214,0,214,2025-06-09
YOUR WAY'S BETTER,Forrest Frank,61,0,61,2025-06-09
Copperhead Road,Steve Earle,19,0,19,2025-06-09
Easy Lover,Miley Cyrus,11,0,11,2025-06-09
Not Like Us,Kendrick Lamar,364,0,364,2025-06-09
Backup Plan,Bailey Zimmerman & Luke Combs,38,0,38,2025-06-09
Touch Me Like a Gangster,Jessie Murph,4,0,4,2025-06-09
Momma Song,Benson Boone,18,0,18,2025-06-09
blue,yung kai,182,0,182,2025-06-09
Hate to Love,Jackson Wang,4,0,4,2025-06-09
Chubina,East Duo,10,0,10,2025-06-09
Sarà perché ti amo,Ricchi & Poveri,484,0,484,2025-06-09
Amen,Shaboozey & Jelly Roll,45,0,45,2025-06-09
Bara Bada Bastu,KAJ,42,0,42,2025-06-09
Lady Killers II,G-Eazy,1,0,1,2025-06-09
Girls Will Be Girls,ITZY,1,0,1,2025-06-09
Blink Twice,Shaboozey & Myles Smith,57,0,57,2025-06-09
Liar,Jelly Roll,263,0,263,2025-06-09
Jumping Machine,LBI,83,0,83,2025-06-09
Just In Case,Morgan Wallen,80,0,80,2025-06-09
Enter Sandman,Metallica,103,0,103,2025-06-09
Blue Strips,Jessie Murph,52,0,52,2025-06-09
Gianna,Pietro Basile,71,0,71,2025-06-09
Graceful Punishment,Cascade of… & ENSEMBLE STARS!!,1,0,1,2025-06-09
What I Want,Morgan Wallen & Tate McRae,24,0,24,2025-06-09
Wimpernschlag,Max Giesinger & Johannes Oerding,4,0,4,2025-06-09
Her Nerdeysen,Ati242,42,0,42,2025-06-09
Lose Yourself,Eminem,467,0,467,2025-06-09
Hard Fought Hallelujah,Brandon Lake & Jelly Roll,84,0,84,2025-06-09
I Had Some Help,Post Malone,395,0,395,2025-06-09
Demons,Imagine Dragons,756,0,756,2025-06-09
Hawaiian Roller Coaster Ride,Kamehameha Schools Children's Chorus & Mark Keali'i Ho'omalu,14,0,14,2025-06-09
"Good Luck, Babe",Chappell Roan,386,0,386,2025-06-09
Burning Flower,HANA,2,0,2,2025-06-09
Haikei Shounenyo,Hump Back,7,0,7,2025-06-09
undressed,sombr,28,0,28,2025-06-09
One Thing,Lola Young,23,0,23,2025-06-09
Born With a Broken Heart,Damiano David,224,0,224,2025-06-09
breakfast,Mrs. GREEN APPLE,6,0,6,2025-06-09
Zombie Lady,Damiano David,17,0,17,2025-06-09
Tennessee Whiskey,Chris Stapleton,1108,0,1108,2025-06-09
Location,ZERB & Wiz Khalifa,104,0,104,2025-06-09
NINAO,GIMS,68,0,68,2025-06-09
Worst Way,Riley Green,89,0,89,2025-06-09
Up From the Bottom,LINKIN PARK,73,0,73,2025-06-09
KUSUSHIKI,Mrs. GREEN APPLE,63,0,63,2025-06-09
supernatural,Ariana Grande,46,0,46,2025-06-09
All The Way,BigXthaPlug & Bailey Zimmerman,67,0,67,2025-06-09
Burning Love,Travis Japan,6,0,6,2025-06-09
Too Sweet,Hozier,441,0,441,2025-06-09
Nanika Hitotsu Feat. JAY'ED & Wakadanna,JAMOSA,1,0,1,2025-06-09
Tranquilo,Jan Smit,4,0,4,2025-06-09
Plazma,Kenshi Yonezu,120,0,120,2025-06-09
Sweet Child o' Mine,Guns N' Roses,156,0,156,2025-06-09
Moasta Samma,Oimara,4,0,4,2025-06-09
With You,Dean Lewis,124,0,124,2025-06-09
Que Sera Sera,Mrs. Green Apple,257,0,257,2025-06-09
you look like you love me,Ella Langley & Riley Green,288,0,288,2025-06-09
Keine Helden,Kontra K & SDP,4,0,4,2025-06-09
Vaitimbora,Trinix Remix,23,0,23,2025-06-09
Fire Starter,Sons of Legion,1,0,1,2025-06-09
Blue Amber,back number,42,0,42,2025-06-09
ライラック,Mrs. GREEN APPLE,20,0,20,2025-06-09
Vois sur ton chemin,BENNETT,390,0,390,2025-06-09
Schief in jedem Chor,Kraftklub,4,0,4,2025-06-09
Love Me Not,Ravyn Lenae,16,0,16,2025-06-09
Als du gingst,Contec & Lina Maly,34,0,34,2025-06-09
Luminance,Marihiko Hara & Satoru Iguchi,4,0,4,2025-06-09
Mon cœur tu es fou,ZAZ,3,0,3,2025-06-09
Lichtje Branden,Suzan & Freek,13,0,13,2025-06-09
Unstoppable,Sia,1758,0,1758,2025-06-09
DOMINANCE,INI,3,0,3,2025-06-09
Echte Liefde Is Te Koop,Samuel Welten,63,0,63,2025-06-09
Sains et saufs,ZAZ,9,0,9,2025-06-09
weren't for the wind,Ella Langley,15,0,15,2025-06-09
La Plena,"W Sound, Beéle & Ovy On the Drums",40,0,40,2025-06-09
FICKA,Sarah Connor,57,0,57,2025-06-09
WMDA(Where My Drums At),INI,3,0,3,2025-06-09
El vino de tu boca,Alejandro Sanz,12,0,12,2025-06-09
Believer,Imagine Dragons,2347,0,2347,2025-06-09
10年20年,COLOR BOTTLE,1,0,1,2025-06-09
a me mi piace,Alfa & Manu Chao,8,0,8,2025-06-09
Stumblin' In,Cyril,567,0,567,2025-06-09
LOUD,INI,15,0,15,2025-06-09
Always on My Mind,Rover,2,0,2,2025-06-09
Zombie,The Cranberries,280,0,280,2025-06-09
ROSE,HANA,61,0,61,2025-06-09
Made in Switzerland,"Hazel Brugger, Sandra Studer & Petra Mede",4,0,4,2025-06-09
Watch me,YOASOBI,23,0,23,2025-06-09
看着我的眼睛说,Zhang Yuan,2,0,2,2025-06-09
Verwandtschaftstreffen,RIAN,111,0,111,2025-06-09
I Am Not Okay,Jelly Roll,355,0,355,2025-06-09
Muchu,BE:FIRST,39,0,39,2025-06-09
A Thousand Years,Christina Perri,2420,0,2420,2025-06-09
115万キロのフィルム,OFFICIAL HIGE DANDISM,3,0,3,2025-06-09
Nobody,Keith Sweat,1,0,1,2025-06-09
Bella Napoli,Roy Bianco & Die Abbrunzati Boys,3,0,3,2025-06-09
Still Into You,CYRIL & maryjo,194,0,194,2025-06-09
Wonderful Life '25,Hurts & Purple Disco Machine,16,0,16,2025-06-09
Perfect,Ed Sheeran,2899,0,2899,2025-06-09
Nothing Else Matters,Metallica,628,0,628,2025-06-09
I don't care,Hoshimachi Suisei,55,0,55,2025-06-09
Creep,Radiohead,173,0,173,2025-06-09
Freed from Desire,Gala,154,0,154,2025-06-09
Spike Island,Pulp,22,0,22,2025-06-09
DRAGO AUGUSTINO,Tream & treamiboii,4,0,4,2025-06-09
SAD SONG - From THE FIRST TAKE,Chanmina,8,0,8,2025-06-09
Mr. Brightside,The Killers,148,0,148,2025-06-09
Gold,Myles Smith,3,0,3,2025-06-09
The Days,CHRYSTAL & NOTION,144,0,144,2025-06-09
Kaiju,sakanaction,86,0,86,2025-06-09
Ray Of Light,Nico Santos,85,0,85,2025-06-09
BIRI,Tsunomaki Watame,3,0,3,2025-06-09
Hammer to the Heart,Teddy Swims,44,0,44,2025-06-09
Blueprint Supreme,SKAI isyourgod & AR,2,0,2,2025-06-09
Bouquet final,Vanessa Paradis,4,0,4,2025-06-09
Burning Blue,Mariah the Scientist,3,0,3,2025-06-09
Wenn das Liebe ist,Nina Chuba,11,0,11,2025-06-09
Mangu,Fourtwnty,12,0,12,2025-06-09
ZAAZAA,Frenna,9,0,9,2025-06-09
BOYZ,SixTONES,6,0,6,2025-06-09
烽月,Liu Yu Ning,7,0,7,2025-06-09
cliché,mgk,18,0,18,2025-06-09
Love Somebody,Morgan Wallen,231,0,231,2025-06-09
Hordes of Khan,Sabaton,4,0,4,2025-06-09
Vaitimbora,Trinix & Mariana Froes,7,0,7,2025-06-09
Muththa Mazhai,"Chinmayi Sripada, Siva Ananth & A.R. Rahman",5,0,5,2025-06-09
Vidrado Em Você,DJ Guuga & MC Livinho,49,0,49,2025-06-09
Iris,The Goo Goo Dolls,217,0,217,2025-06-09
in ana aundan Sproch,Seiler und Speer,5,0,5,2025-06-09
Bottle Rockets,Scotty McCreery,3,0,3,2025-06-09
Bokuno Koto,Mrs. Green Apple,135,0,135,2025-06-09
